Plate	Well	Row	Column	Genes	Well Name	Number of Cells selected	Intensity Nucleus - Mean per Well	Nucleus Area [um_] - Mean per Well	Nucleus Roundness - Mean per Well	Cell Area [um_] - Mean per Well	Cell  Roundness - Mean per Well	Cell Width [um] - Mean per Well	Cell Length [um] - Mean per Well	Cell Width to Length Ratio - Mean per Well	Nucleus  Width [um] - Mean per Well	Nucleus Length [um] - Mean per Well	Nucleus Width to Length Ratio - Mean per Well	Cytoplasm Area [um_] - Mean per Well	Cytoplasm Roundness - Mean per Well	Cytoplasm Width [um] - Mean per Well	Cytoplasm Length [um] - Mean per Well	Cytoplasm  Width to Length Ratio - Mean per Well	Membrane Region (Protrusions Area) [um_] - Mean per Well	Nuclear Region YAP/TAZ - Mean per Well	Ring Region YAP/TAZ  - Mean per Well	Whole cell YAP/TAZ - Mean per Well	Cytoplasmic YAP/TAZ   - Mean per Well	Eroded Nuclear Region YAP/TAZ  - Mean per Well	Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Log10 of Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Cell Area to Whole Cell YAP/TAZ   Ratio - Mean per Well	Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear  Intensity to Nuclear Area Ratio - Mean per Well	Log10 of Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear Region YAP/TAZ to Nuclear Area Ratio - Mean per Well	Nuclear Area to Whole Cell YAP/TAZ  - Mean per Well	Cytoplasm SER Spot 0 px  Tubulin - Mean per Well	Cytoplasm SER Hole 0 px  Tubulin - Mean per Well	Cytoplasm SER Edge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Valley  0 px Tubulin  - Mean per Well	Cytoplasm SER Saddle 0 px Tubulin  - Mean per Well	Cytoplasm SER Bright 0 px  Tubulin  - Mean per Well	Cytoplasm SER Dark 0 px  Tubulin - Mean per Well	Cytoplasm SER Spot 1px  Tubulin  - Mean per Well	Cytoplasm SER Hole 1px  Tubulin - Mean per Well	Cytoplasm SER Edge 1px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 1px  Tubulin  - Mean per Well	Cytoplasm SER Valley 1px  Tubulin  - Mean per Well	Cytoplasm SER Saddle 1px  Tubulin  - Mean per Well	Cytoplasm SER Bright 1px  Tubulin  - Mean per Well	Cytoplasm SER Dark 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Correlation 1px  Tubulin - Mean per Well	Cytoplasm Haralick Contrast 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Sum Variance 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Homogeneity 1px  Tubulin - Mean per Well	Cytoplasm Gabor Actin Min - Mean per Well	Cytoplasm Gabor Actin Max - Mean per Well	Nucleus SER Spot 0 px Hoechst - Mean per Well	Nucleus SER Hole 0 px Hoechst - Mean per Well	Nucleus SER Edge 0 px Hoechst- Mean per Well	Nucleus SER Ridge 0 px Hoechst  - Mean per Well	Nucleus SER Valley 0 px Hoechst  - Mean per Well	Nucleus SER Saddle 0 px  Hoechst - Mean per Well	Nucleus SER Bright 0 px Hoechst - Mean per Well	Nucleus SER Dark 0 px Hoechst  - Mean per Well	Nucleus SER Spot 0 px Tubulin - Mean per Well	Nucleus SER Hole 0 px Tubulin  - Mean per Well	Nucleus SER Edge 0 px Tubulin  - Mean per Well	Nucleus SER Ridge 0 px Tubulin - Mean per Well	Nucleus SER Valley 0 px Tubulin - Mean per Well	Nucleus SER Saddle 0 px Tubulin  - Mean per Well	Nucleus SER Bright 0 px Tubulin  - Mean per Well	Nucleus SER Dark 0 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Tubulin - Mean per Well	Nucleus SER Hole 1 px Tubulin  - Mean per Well	Nucleus SER Edge 1 px Tubulin  - Mean per Well	Nucleus SER Ridge 1 px Tubulin  - Mean per Well	Nucleus SER Valley 1 px Tubulin  - Mean per Well	Nucleus SER Saddle 1 px Tubulin  - Mean per Well	Nucleus SER Bright 1 px Tubulin  - Mean per Well	Nucleus SER Dark 1 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Actin  - Mean per Well	Nucleus SER Hole 1 px Actin  - Mean per Well	Nucleus SER Edge 1 px Actin  - Mean per Well	Nucleus SER Ridge 1 px Actin  - Mean per Well	Nucleus SER Valley 1 px Actin  - Mean per Well	Nucleus SER Saddle 1 px Actin  - Mean per Well	Nucleus SER Bright 1 px Actin  - Mean per Well	Nucleus SER Dark 1 px Actin  - Mean per Well	Nucleus Haralick Correlation 1 px Tubulin  - Mean per Well	Nucleus Haralick Contrast 1 px Tubulin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Tubulin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Tubulin  - Mean per Well	Nucleus Haralick Correlation 1 px Actin - Mean per Well	Nucleus Haralick Contrast 1 px Actin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Actin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Actin  - Mean per Well	Cytoplasm SER Spot 0 px Actin - Mean per Well	Cytoplasm SER Hole 0 px Actin - Mean per Well	Cytoplasm SER Edge 0 px Actin - Mean per Well	Cytoplasm SER Ridge 0 px Actin - Mean per Well	Cytoplasm SER Valley 0 px Actin - Mean per Well	Cytoplasm SER Saddle 0 px Actin - Mean per Well	Cytoplasm SER Bright 0 px Actin - Mean per Well	Cytoplasm SER Dark 0 px Actin - Mean per Well	Nucleus SER Spot 1 px Hoechst  - Mean per Well	Nucleus SER Hole 1 px Hoechst - Mean per Well	Nucleus SER Edge 1 px Hoechst - Mean per Well	Nucleus SER Ridge 1 px  Hoechst- Mean per Well	Nucleus SER Valley 1 px  Hoechst - Mean per Well	Nucleus SER Saddle 1 px  Hoechst - Mean per Well	Nucleus SER Bright 1 px  Hoechst - Mean per Well	Nucleus SER Dark 1 px Hoechst - Mean per Well	Cytoplasm SER Spot 1 px Actin   - Mean per Well	Cytoplasm SER Hole 1 px Actin   - Mean per Well	Cytoplasm SER Edge 1 px Actin   - Mean per Well	Cytoplasm SER Ridge 1 px Actin   - Mean per Well	Cytoplasm SER Valley 1 px Actin   - Mean per Well	Cytoplasm SER Saddle 1 px Actin   - Mean per Well	Cytoplasm SER Bright 1 px Actin   - Mean per Well	Cytoplasm SER Dark 1 px Actin   - Mean per Well	Nucleus SER Spot 0 px Actin  - Mean per Well	Nucleus SER Hole 0 px Actin  - Mean per Well	Nucleus SER Edge 0 px Actin  - Mean per Well	Nucleus SER Ridge 0 px Actin  - Mean per Well	Nucleus SER Valley 0 px Actin  - Mean per Well	Nucleus SER Saddle 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Dark  - Mean per Well	Membrane Region 1 Area [px_] - Mean per Well	Membrane Region 2 Area [px_] - Mean per Well	Neighbour Fraction - Mean per Well	Number of cells classified as Spindly	Number of cells classified as Large	Number of cells classified as Triangular	Number of cells classified as Fan	"Number of cells classified as Small, round."	Number of Analyzed Fields										
MDA-MB-231_ONTARGETPlus_1B	D12	4	12	FLJ10357	D12	990	918.495	137.505	0.921055	602.161	0.723484	16.5557	42.6829	0.429009	9.50791	15.5882	0.621063	464.656	0.421916	11.1817	40.2373	0.29688	228.396	101.514	67.7088	61.189	47.7178	107.407	1.53476	0.176908	10.9632	1.63334	7.64452	0.202381	0.831855	2.41688	0.0476568	0.080801	0.353075	0.0839012	0.21588	0.0825757	0.115011	0.265136	0.0148288	0.0164233	0.248432	0.042663	0.0679511	0.0399444	0.0510284	0.0760274	0.861304	0.0667458	0.229526	0.317916	0.00180303	0.0138735	0.0745563	0.0356174	0.20318	0.0688244	0.046515	0.0428474	0.124523	0.0715027	0.0314422	0.0699859	0.188157	0.062459	0.094505	0.056498	0.0822441	0.14312	0.00684445	0.0261479	0.143657	0.0290953	0.0434856	0.026949	0.0321181	0.0608167	0.00982494	0.0248632	0.139972	0.0251152	0.054055	0.0330549	0.0307771	0.069412	0.855292	0.0487304	0.161955	0.380844	0.809685	0.0663231	0.178635	0.352104	0.0554158	0.0804199	0.250808	0.088375	0.121101	0.0794991	0.125486	0.175877	0.0284387	0.0024109	0.1752	0.0383365	0.00849867	0.0212511	0.058063	0.00954817	0.0176939	0.0174104	0.178792	0.0460232	0.0415354	0.0389735	0.056264	0.0518791	0.0745563	0.0356174	0.20318	0.0688244	0.046515	0.0428474	0.124523	0.0715027	166.593	130.657	0.609072	54	4	366	31	468	28										
MDA-MB-231_ONTARGETPlus_1B	D13	4	13	TIAM1	D13	923	1006.44	134.065	0.922333	591.904	0.75079	17.3378	40.4746	0.463095	9.42897	15.2108	0.630384	457.84	0.43477	11.6117	38.1826	0.322393	211.523	116.29	78.8368	69.7003	54.644	123.197	1.51212	0.170417	9.19179	1.6123	8.64654	0.196951	0.97212	2.03976	0.0471404	0.0778018	0.357345	0.0837199	0.21888	0.0826013	0.114433	0.265816	0.0153234	0.0159282	0.251107	0.0433109	0.0668282	0.0401559	0.0520206	0.0746449	0.865403	0.0630476	0.224301	0.322484	0.00171249	0.0132535	0.0735343	0.0345491	0.205748	0.0679145	0.0463701	0.0433082	0.122797	0.0704475	0.0289784	0.0703232	0.190798	0.0602986	0.0935704	0.0556768	0.078296	0.142558	0.00642928	0.0280636	0.147439	0.0286833	0.0448445	0.0267365	0.0313862	0.063636	0.0102482	0.0265291	0.149927	0.024992	0.0586312	0.0356511	0.0309747	0.0748867	0.85564	0.0481627	0.158044	0.380875	0.82264	0.0745944	0.207624	0.348641	0.0542734	0.075933	0.254668	0.0886866	0.121077	0.0816976	0.124801	0.172067	0.0286426	0.00249535	0.17822	0.0381606	0.00862877	0.0219174	0.0580696	0.00971376	0.0188438	0.0175805	0.18271	0.0472538	0.0428942	0.0413508	0.0582772	0.0532284	0.0735343	0.0345491	0.205748	0.0679145	0.0463701	0.0433082	0.122797	0.0704475	158.901	134.084	0.578268	35	1	259	38	528	28										
MDA-MB-231_ONTARGETPlus_1B	D14	4	14	PLEKHG4	D14	869	959.363	131.193	0.9147	571.902	0.748396	16.8235	40.7733	0.450322	9.25967	15.2594	0.617424	440.71	0.429466	11.442	38.47	0.316816	207.906	101.332	72.0461	62.7659	49.9614	106.707	1.44753	0.149805	9.92614	1.52978	8.33949	0.172089	0.867001	2.25707	0.0465457	0.0780043	0.365545	0.084527	0.229639	0.081604	0.114669	0.27638	0.0148598	0.0152185	0.255538	0.0434207	0.0699462	0.0392837	0.0517778	0.0770928	0.862196	0.0681554	0.240177	0.321638	0.00186192	0.0144371	0.0748967	0.0357304	0.209079	0.0712528	0.048681	0.0459034	0.126886	0.073479	0.0296444	0.0652409	0.181717	0.0610012	0.0882889	0.0533748	0.0794995	0.133603	0.00684394	0.0252034	0.139523	0.0298956	0.0411271	0.0255269	0.0328844	0.0579447	0.0102035	0.0256877	0.14607	0.0261072	0.0563012	0.0348434	0.0319676	0.0720967	0.853495	0.0433152	0.144317	0.391349	0.816227	0.0739954	0.206806	0.351473	0.0560287	0.0845622	0.26255	0.0914535	0.133146	0.0841599	0.128779	0.190193	0.0290257	0.00275238	0.179162	0.040067	0.00934413	0.0230157	0.0600951	0.0105692	0.0184187	0.0185843	0.185811	0.0473674	0.0463948	0.0419862	0.0580714	0.0572759	0.0748967	0.0357304	0.209079	0.0712528	0.048681	0.0459034	0.126886	0.073479	158.231	131.946	0.582282	45	1	260	20	487	28										
MDA-MB-231_ONTARGETPlus_1B	D15	4	15	DOCK6	D15	865	927.459	124.945	0.920579	564.311	0.737253	16.24	41.2875	0.431584	9.08582	14.7742	0.6264	439.366	0.431408	11.0919	38.7281	0.304568	211.764	109.418	78.546	68.1332	55.0833	115.509	1.42761	0.144923	8.95598	1.51171	8.45617	0.16819	0.966618	1.97115	0.0480116	0.0783559	0.355462	0.0847847	0.225842	0.0798076	0.116161	0.273161	0.0145306	0.0150781	0.248138	0.0428976	0.0688942	0.0378675	0.0510369	0.0760655	0.85919	0.0645978	0.225738	0.323378	0.00177814	0.0137468	0.0764632	0.0357084	0.21223	0.0708479	0.0479241	0.045448	0.12789	0.0728047	0.0305464	0.0687508	0.181334	0.0599466	0.0906528	0.0534963	0.079325	0.138675	0.00627302	0.0256555	0.139563	0.0276272	0.0418362	0.02482	0.0303439	0.0589723	0.00983796	0.0243304	0.141839	0.0256777	0.0544134	0.0335673	0.0312944	0.0693055	0.849935	0.0432646	0.13791	0.390858	0.816341	0.0658097	0.182581	0.354044	0.0540588	0.0808065	0.254882	0.0880617	0.125915	0.0803802	0.124121	0.180604	0.0299919	0.00254402	0.182737	0.0401063	0.00896159	0.0229831	0.0609435	0.0100527	0.017113	0.0176735	0.181723	0.0457628	0.0446837	0.0396987	0.0555523	0.0549875	0.0764632	0.0357084	0.21223	0.0708479	0.0479241	0.045448	0.12789	0.0728047	156.357	125.611	0.602007	47	0	264	19	467	28										
MDA-MB-231_ONTARGETPlus_1B	D16	4	16	ARHGEF38	D16	971	925.996	114.648	0.914829	440.432	0.743081	14.3679	35.9299	0.441762	8.58484	14.2517	0.614025	325.784	0.427832	9.17951	33.2545	0.299759	159.404	96.1752	71.0631	64.8356	52.0144	101.539	1.39183	0.133111	7.41365	1.46748	9.10994	0.154799	0.93064	1.9164	0.0441221	0.0769523	0.389247	0.081048	0.23439	0.0824208	0.109548	0.279712	0.0146136	0.0161374	0.277293	0.0441916	0.0761993	0.0417896	0.0522651	0.0836051	0.851289	0.075833	0.232816	0.308639	0.00169632	0.0130879	0.075306	0.0352124	0.212764	0.0692932	0.0482413	0.0448066	0.125538	0.0726764	0.030276	0.0635027	0.181793	0.0604456	0.085165	0.0541836	0.0795045	0.129314	0.00704736	0.0242711	0.141917	0.0299998	0.0397915	0.0264703	0.0330844	0.0559248	0.00989133	0.0255156	0.148463	0.0275471	0.052948	0.0339109	0.0329994	0.0689011	0.855051	0.0506515	0.153453	0.389895	0.826854	0.0629513	0.180423	0.354383	0.0536166	0.0764455	0.276737	0.0877313	0.124395	0.0807564	0.123416	0.175461	0.0294603	0.00235825	0.184172	0.0394304	0.00932211	0.0231862	0.0598933	0.0102198	0.0187322	0.0176366	0.202258	0.0482876	0.0447253	0.0409805	0.0591446	0.0549884	0.075306	0.0352124	0.212764	0.0692932	0.0482413	0.0448066	0.125538	0.0726764	140.21	113.437	0.602508	62	1	263	6	563	28										
MDA-MB-231_ONTARGETPlus_1B	D17	4	17	DNMBP	D17	1082	972.367	136.217	0.920666	601.829	0.755312	17.3104	40.8758	0.459344	9.50681	15.3353	0.628611	465.612	0.435238	11.661	38.7957	0.319436	213.619	90.2557	65.0262	56.6025	45.7379	95.2617	1.43183	0.146374	11.5699	1.51339	8.1027	0.169318	0.747681	2.58	0.047289	0.0794788	0.351094	0.0834154	0.218424	0.080433	0.114272	0.266782	0.0145643	0.0151928	0.245611	0.0426026	0.065632	0.0381095	0.0507353	0.0730512	0.869629	0.0616518	0.222069	0.326125	0.00178534	0.0138399	0.0739582	0.0350568	0.203272	0.0683181	0.0458207	0.0429847	0.12353	0.070382	0.0311379	0.0681839	0.178763	0.0605857	0.0880275	0.0551909	0.0803293	0.135789	0.0065604	0.0249833	0.136784	0.0279493	0.0399862	0.0259951	0.0308145	0.056696	0.0101274	0.0255412	0.14357	0.0250597	0.0556833	0.0346051	0.030962	0.0714119	0.859326	0.0425189	0.143363	0.390601	0.814434	0.0711376	0.19166	0.349671	0.054993	0.0788184	0.250347	0.0894185	0.121812	0.0806557	0.126091	0.175157	0.0284075	0.00244941	0.176101	0.0380788	0.00832297	0.0212013	0.0578044	0.00941954	0.0180977	0.0176278	0.178067	0.0467543	0.0423221	0.0398869	0.0572629	0.0527653	0.0739582	0.0350568	0.203272	0.0683181	0.0458207	0.0429847	0.12353	0.070382	157.803	129.744	0.588694	38	3	351	14	604	28										
MDA-MB-231_ONTARGETPlus_1B	D18	4	18	ARHGEF7	D18	845	1020.87	136.275	0.929524	675.475	0.715452	17.7166	46.1696	0.431496	9.48493	15.4695	0.624272	539.2	0.423626	12.1386	43.9045	0.297967	266.801	95.2212	66.71	56.3817	45.3079	101.186	1.48623	0.156148	13.1526	1.58111	8.606	0.179824	0.782489	2.58555	0.0479656	0.084106	0.368967	0.0881858	0.23898	0.081963	0.119166	0.289906	0.0144898	0.0163797	0.254792	0.0450094	0.071141	0.0384353	0.0529706	0.0792315	0.870803	0.0721613	0.260477	0.320605	0.00187812	0.0146172	0.0751558	0.0341699	0.209371	0.0716576	0.0457632	0.0448502	0.127401	0.0695716	0.0294432	0.0708766	0.190664	0.0614076	0.0935798	0.0545758	0.0797228	0.14304	0.00596886	0.0281766	0.147851	0.0289763	0.044398	0.0250249	0.0313945	0.0633166	0.0104812	0.0250057	0.138424	0.0256575	0.053635	0.0350831	0.0317986	0.069068	0.855035	0.0488635	0.160178	0.38305	0.797579	0.0692691	0.173629	0.343448	0.0563884	0.087089	0.249963	0.0895713	0.131279	0.0829239	0.127365	0.190623	0.0300996	0.00263364	0.179462	0.0405033	0.00822466	0.0217997	0.0613789	0.00947456	0.0173425	0.0187774	0.174776	0.0449723	0.0445966	0.0397718	0.0549955	0.0558037	0.0751558	0.0341699	0.209371	0.0716576	0.0457632	0.0448502	0.127401	0.0695716	179.023	150.198	0.581779	59	2	328	17	374	28										
MDA-MB-231_ONTARGETPlus_1B	D19	4	19	ARHAGAP44/KIAA0672	D19	933	993.924	131.144	0.924024	598.378	0.737193	17.0029	42.2699	0.442881	9.32272	15.0642	0.62961	467.234	0.436646	11.5407	39.9795	0.312226	222.438	106.263	71.0396	62.5294	49.075	113.323	1.54453	0.177415	10.5374	1.65063	8.69127	0.204721	0.904254	2.28942	0.0474965	0.0793324	0.362469	0.0856463	0.231663	0.0811355	0.116477	0.27936	0.0149515	0.0154284	0.250433	0.0439096	0.0681699	0.0385919	0.0523159	0.0756201	0.86723	0.0648701	0.236984	0.324566	0.0018206	0.0141792	0.0750118	0.0345683	0.208884	0.0702615	0.0460243	0.044353	0.126086	0.0701507	0.0295058	0.0691778	0.187022	0.0603955	0.0912588	0.0546354	0.0788453	0.139534	0.00620463	0.0269465	0.144884	0.0282571	0.0430127	0.0252422	0.0308708	0.0610616	0.0104742	0.0267613	0.149039	0.0260661	0.0581327	0.0361451	0.0321404	0.0746206	0.854654	0.0455456	0.152697	0.385088	0.81214	0.0740491	0.19368	0.342351	0.0552635	0.0826414	0.258157	0.0913164	0.130775	0.0833398	0.128011	0.186436	0.0299421	0.00249395	0.179941	0.0394521	0.00837843	0.0218277	0.0603149	0.00949443	0.0183034	0.0186416	0.181556	0.0478431	0.0453767	0.0410798	0.0584161	0.0563934	0.0750118	0.0345683	0.208884	0.0702615	0.0460243	0.044353	0.126086	0.0701507	163.786	132.964	0.59239	51	1	294	13	512	28										
MDA-MB-231_ONTARGETPlus_1B	D20	4	20	ARHGAP11B	D20	912	981.324	133.631	0.921589	642.081	0.751096	17.6224	42.8823	0.448942	9.36871	15.232	0.623274	508.45	0.431485	12.2534	41.3374	0.315058	238.131	103.902	73.5306	61.9105	49.4324	110.231	1.46326	0.153304	11.5804	1.55399	8.35753	0.176963	0.874182	2.34176	0.0496763	0.0833857	0.36555	0.0870577	0.234232	0.083651	0.119522	0.284786	0.0152506	0.0155632	0.25233	0.0436839	0.0685329	0.0392833	0.0522979	0.0760567	0.867734	0.0651721	0.240365	0.320465	0.00191293	0.0148574	0.0760929	0.0353532	0.210492	0.071637	0.0470844	0.0452347	0.128253	0.0717456	0.0315101	0.0706941	0.186343	0.0626087	0.0919024	0.0561015	0.0824747	0.14133	0.00668742	0.0267012	0.14248	0.0296036	0.0421066	0.0261483	0.0324786	0.0599978	0.0106311	0.0269865	0.150428	0.0260411	0.0604118	0.0366391	0.0322759	0.0769118	0.850181	0.0453901	0.148358	0.382244	0.802584	0.0831303	0.203471	0.336404	0.0579067	0.0879639	0.259595	0.0934935	0.133996	0.085299	0.132193	0.19378	0.0299855	0.00269248	0.181171	0.0404029	0.00844716	0.021985	0.0611929	0.00972999	0.018536	0.0187443	0.181062	0.0481429	0.0450399	0.0413739	0.0588701	0.056149	0.0760929	0.0353532	0.210492	0.071637	0.0470844	0.0452347	0.128253	0.0717456	162.484	137.852	0.574993	50	3	272	17	505	28										
MDA-MB-231_ONTARGETPlus_1B	D21	4	21	ARHAGAP44/KIAA0672	D21	999	970.028	127.796	0.92827	583.399	0.744925	17.0288	41.3611	0.449267	9.30501	14.9161	0.634935	455.603	0.435795	11.5951	39.407	0.313879	215.299	111.078	74.1864	65.304	51.0276	118.003	1.5508	0.178622	9.9261	1.65382	8.35305	0.204421	0.953581	2.13162	0.0481587	0.0819525	0.359821	0.0856098	0.226464	0.0820361	0.116964	0.276275	0.0148901	0.0157581	0.24986	0.0435159	0.0675419	0.0387545	0.0518625	0.0752644	0.865813	0.0649165	0.23197	0.321844	0.00187802	0.0146303	0.0757393	0.0349555	0.208663	0.0702424	0.0462731	0.0440142	0.126745	0.0707123	0.0305005	0.0716693	0.190461	0.0602683	0.0930415	0.055529	0.0795241	0.143218	0.00627278	0.0278222	0.147552	0.0280769	0.0439008	0.0256668	0.0307329	0.0626015	0.0107047	0.0268138	0.148134	0.0261706	0.05873	0.0362185	0.0324308	0.0751924	0.857209	0.0466795	0.158165	0.380332	0.808294	0.0750316	0.193507	0.338417	0.0572267	0.0857322	0.258722	0.0926044	0.131611	0.0846106	0.130813	0.189783	0.0300495	0.00243996	0.179918	0.0391593	0.00819231	0.0217512	0.0601445	0.00928352	0.0184015	0.0186256	0.181113	0.0476539	0.0445006	0.0413991	0.0583119	0.0555415	0.0757393	0.0349555	0.208663	0.0702424	0.0462731	0.0440142	0.126745	0.0707123	160.047	130.264	0.594141	34	0	317	23	547	28										
MDA-MB-231_ONTARGETPlus_1B	D22	4	22	ARHGAP10	D22	890	966.697	133.03	0.918565	620.921	0.73141	17.0866	43.0779	0.435015	9.37575	15.2621	0.623949	487.892	0.426841	11.6796	40.9754	0.307024	235.328	108.68	73.6699	64.7231	51.0003	115.426	1.51979	0.171546	10.9804	1.62353	8.30955	0.198287	0.928413	2.25291	0.0472592	0.0799497	0.364972	0.085403	0.232713	0.0817956	0.116075	0.280773	0.0148361	0.0158077	0.252341	0.044004	0.0688761	0.0389167	0.0523096	0.0765855	0.864116	0.065287	0.233241	0.324378	0.00179916	0.0140998	0.0754503	0.0349827	0.206832	0.0698498	0.0460288	0.043645	0.126159	0.0705078	0.0300345	0.0695509	0.186714	0.0605606	0.0921329	0.0549411	0.079414	0.140608	0.0063731	0.0270972	0.143614	0.0285322	0.0427844	0.0257892	0.0312408	0.060952	0.0102735	0.0276518	0.150593	0.0263618	0.0595648	0.0356327	0.0322714	0.0766793	0.854265	0.0462475	0.1524	0.388273	0.813025	0.0767647	0.203652	0.342296	0.0554464	0.0818734	0.259816	0.0919435	0.129479	0.0832975	0.128737	0.184635	0.0292513	0.00251252	0.178526	0.0392261	0.0081837	0.0213953	0.0595356	0.00934805	0.0183787	0.0182518	0.182738	0.0487024	0.0444684	0.0406646	0.0592798	0.0552638	0.0754503	0.0349827	0.206832	0.0698498	0.0460288	0.043645	0.126159	0.0705078	164.667	136.012	0.588872	46	2	281	24	465	28										
MDA-MB-231_ONTARGETPlus_1B	D23	4	23	Cells	D23	912	1005.22	128.714	0.930195	555.071	0.751037	16.5366	39.8258	0.451164	9.37055	14.8209	0.64117	426.357	0.435956	11.1581	37.718	0.317205	199.66	107.656	74.1337	66.0647	52.0579	114.439	1.50133	0.164266	9.16026	1.60099	8.77235	0.189511	0.921095	2.07003	0.047384	0.0812103	0.371251	0.0855797	0.238692	0.0830958	0.116274	0.287328	0.014994	0.0158194	0.256769	0.0442057	0.0708586	0.0399451	0.0525779	0.0784176	0.857815	0.0663206	0.227917	0.319462	0.00182408	0.0142186	0.0753093	0.0352991	0.207682	0.0697039	0.0466368	0.0439487	0.125888	0.0713183	0.0303479	0.0709126	0.189796	0.06148	0.0931092	0.0555544	0.0805064	0.142631	0.00643513	0.027385	0.146783	0.0286977	0.0438658	0.0260623	0.031437	0.0621832	0.010741	0.0275359	0.152448	0.0266472	0.0594228	0.0366114	0.0328781	0.0764239	0.855897	0.0476213	0.157144	0.382849	0.817328	0.0768302	0.207779	0.338684	0.0558163	0.0836949	0.260355	0.0919959	0.13089	0.0839801	0.129048	0.187399	0.0293735	0.00253165	0.179287	0.0389233	0.00843701	0.0216138	0.0593588	0.00958619	0.0186615	0.019272	0.183639	0.0481813	0.0454001	0.0412919	0.05899	0.05692	0.0753093	0.0352991	0.207682	0.0697039	0.0466368	0.0439487	0.125888	0.0713183	155.045	125.342	0.598271	38	1	255	16	538	28										
MDA-MB-231_ONTARGETPlus_1B	D24	4	24	Cells	D24	884	979.634	136.122	0.930479	613.922	0.746048	17.0839	41.5405	0.450704	9.56937	15.2763	0.634119	477.8	0.432065	11.4443	39.065	0.311475	229.243	96.4862	62.852	57.639	44.5662	102.915	1.58365	0.187996	12.3817	1.69677	8.20871	0.216001	0.791772	2.55437	0.046544	0.0797491	0.364959	0.0856004	0.236583	0.0820492	0.115657	0.284044	0.0148081	0.0161471	0.251637	0.0445304	0.0711109	0.0388306	0.0527635	0.0789511	0.85626	0.0683409	0.222598	0.319087	0.00176426	0.013934	0.0739335	0.0346317	0.204295	0.0693535	0.0456186	0.0432897	0.12441	0.0698421	0.0294114	0.0716889	0.19147	0.0602182	0.0939818	0.055562	0.078535	0.144065	0.00601698	0.0284395	0.148812	0.027558	0.0450522	0.0257042	0.0300565	0.0641366	0.00973041	0.0267409	0.147804	0.0255344	0.0581117	0.0348081	0.0310578	0.0746435	0.859801	0.0485556	0.167039	0.38189	0.815056	0.074235	0.196749	0.344271	0.0547441	0.0817075	0.25738	0.0919256	0.129123	0.0810184	0.128137	0.184214	0.029101	0.00273234	0.175406	0.0390165	0.00836926	0.0213287	0.0592204	0.00969013	0.0179576	0.0188359	0.181391	0.0487091	0.0445381	0.0394066	0.0589469	0.0558019	0.0739335	0.0346317	0.204295	0.0693535	0.0456186	0.0432897	0.12441	0.0698421	164.1	129.706	0.608071	35	5	286	17	483	28										
MDA-MB-231_ONTARGETPlus_1B	E1	5	1	Cells	E01	1063	1027.05	141.162	0.925211	641.02	0.729864	17.3856	43.0553	0.440499	9.66739	15.6719	0.626528	499.858	0.429265	11.7368	40.9044	0.304261	239.247	95.1102	73.3702	63.4867	53.4089	99.2235	1.3241	0.114354	10.8974	1.38675	8.30388	0.13277	0.764539	2.35708	0.0490233	0.0845835	0.35304	0.0872976	0.230371	0.0845978	0.119204	0.281857	0.0150296	0.0166228	0.241456	0.0439359	0.0687749	0.0394396	0.0523484	0.0770614	0.856197	0.0697854	0.233025	0.321109	0.00191638	0.014986	0.0735118	0.0351496	0.198669	0.0679912	0.0461016	0.0430703	0.122854	0.0706917	0.0314435	0.0729099	0.187171	0.0611932	0.0955744	0.0569296	0.0811268	0.146514	0.00639134	0.027007	0.143147	0.0273024	0.044369	0.0261601	0.0301033	0.0623252	0.0100872	0.0286737	0.152844	0.0255918	0.0609014	0.035822	0.0313947	0.0787463	0.856301	0.047412	0.158783	0.382924	0.815873	0.0810793	0.218858	0.332403	0.0576428	0.090326	0.264833	0.0943439	0.139416	0.0850942	0.132723	0.200658	0.0281374	0.00255641	0.170438	0.0373701	0.00835828	0.0209724	0.0569524	0.00953453	0.0179349	0.0194697	0.183627	0.0482358	0.046447	0.0406404	0.0585015	0.0580659	0.0735118	0.0351496	0.198669	0.0679912	0.0461016	0.0430703	0.122854	0.0706917	170.75	131.247	0.618217	54	3	353	23	529	28										
